id,nombre,apellido,estado_civil,dni,nacionalidad,fecha_nacimiento,direccion,codigo_postal,provincia,telefono,email,es_moroso,profesion,salario,numero_cuenta,tipo_cuenta,saldo,antiguedad_cliente,genero
54300,Noelia,Boix,Casada,26065496X,Nicaragüense,1988-12-25,"Avenida de Elvira Iñiguez 83, Zamora, 10346",03986,Girona,720834835,hfonseca@example.org,True,Operador de máquinas de tratamiento de pieles y cueros,"1276,83",ES8892250335982607070365,corriente,"54259,45",2024-11-30,Femenino
54301,Joaquina,Ibarra,Viuda,33664384C,India,1981-06-25,"Urbanización de Dani Pérez 43, Melilla, 09533",30548,Álava,757801453,fgarces@example.net,True,Director de producción agropecuaria y silvicultura,"4604,06",ES2667256342808744981330,corriente,"73197,96",2023-03-04,Femenino
54302,Julio,Palomares,Soltero,97041781C,Indonesia,1988-06-15,"Urbanización de Rosario Aguirre 630 Piso 2 , Guipúzcoa, 51490",34013,Baleares,693519459,hugo95@example.net,False,Técnico de telecomunicaciones,"5638,36",ES5654012101520134202397,corriente,"93471,16",2024-08-23,Masculino
54303,Marcela,Gisbert,Viuda,99818822H,Libanesa,2005-12-31,"Glorieta de Florencio Miró 4, Soria, 08291",05132,Álava,642680093,riosleopoldo@example.org,True,"Operador de máquinas pulidoras, galvanizadoras y recubridoras de metales ","2296,84",ES1002736251950338017090,corriente,"65071,07",2024-01-02,Femenino
54304,Brunilda,Azcona,Viuda,29138079T,Venezolana,1982-12-07,"Pasadizo de Berta Gomez 8, Palencia, 04138",24015,Cádiz,654437816,jose-luiscriado@example.org,False,Inspector de fronteras,"4836,05",ES5832334740926258393481,corriente,"52671,6",2019-05-17,Femenino
54305,Albino,Mosquera,Viudo,26625524B,Iraní,1988-03-08,"Acceso Guiomar Gutiérrez 81, Granada, 04899",49191,Alicante,678397310,ldominguez@example.net,False,Instructor en tecnologías de la información,"2007,53",ES0897465956675375590282,corriente,"91630,13",2020-09-18,Masculino
54306,Clarisa,Toledo,Casada,25306075A,Costarricense,1993-06-19,"Alameda de Ana Sofía Garcés 52, Girona, 10605",31218,Almería,783966235,armengolanastasia@example.net,True,Especialista en tratamientos de belleza,"2673,49",ES1674948539782466067467,corriente,"54109,8",2020-06-13,Femenino
54307,Rosa María,Viña,Divorciada,15068474R,Siria,2006-02-28,"Acceso Amor Cañas 13 Puerta 6 , Huelva, 33180",40427,Guadalajara,641607266,qalemany@example.org,True,Artista plástico,"2971,12",ES5048453189985870597769,corriente,"31247,42",2019-12-05,Femenino
54308,Imelda,Lerma,Viuda,37698455Y,Argelina,1964-08-14,"Calle de Mayte Salvà 89 Piso 7 , Huesca, 51423",34453,Asturias,741448648,cardonafabricio@example.net,True,Dinamitero,"7973,75",ES7467794713834779166659,corriente,"98452,53",2018-10-21,Femenino
54309,Celestina,Bertrán,Soltera,69065832Y,Moldava,1997-04-26,"Ronda de Febe Barón 71 Puerta 0 , Zamora, 04269",02379,Las Palmas,709061854,dfabregat@example.com,True,Sociólogo,"7614,59",ES2210186154036826003509,corriente,"58300,62",2021-05-22,Femenino
54310,Zaida,Izquierdo,Soltera,23529720F,Birmana,1953-03-31,"Acceso Celia Franco 97 Puerta 6 , Málaga, 39926",27002,Cáceres,656051825,hcatala@example.net,False,Patronista y cortador de tela,"4617,63",ES8303550924636468051891,corriente,"89598,67",2019-10-28,Femenino
54311,Reyes,Garmendia,Divorciada,81768968N,Japonesa,1991-03-03,"Alameda Remedios Torrens 41, Santa Cruz de Tenerife, 22559",41032,Girona,778178738,pradaelodia@example.net,False,Auxiliar de servicio de abordo,"4225,48",ES1379018169739369910718,corriente,"36068,86",2020-07-07,Femenino
54312,Violeta,Briones,Casada,45782050K,Tunecina,1976-11-20,"Acceso de Patricio Querol 6, Ceuta, 24148",01249,Palencia,771256111,yessicavina@example.net,False,Corrector de pruebas de imprenta,"5976,49",ES3985772841714344906253,corriente,"85218,7",2024-02-08,Femenino
54313,Josué,Rosell,Casado,25954646C,Azerbaiyana,2000-04-01,"Paseo de Jacinto Andrés 47, Zamora, 26429",42375,Valladolid,641136876,barreramoreno@example.com,False,Recolector de leña,"2395,05",ES2453266937106598606173,corriente,"52847,61",2021-03-29,Masculino
54314,Pánfilo,Garmendia,Casado,96663986T,Argelina,1965-01-16,"Alameda de Josefina Garay 84 Puerta 2 , Segovia, 08022",31839,Segovia,717915755,aliagafausto@example.net,False,Capitán decubierta,"2490,4",ES3083489533195725619671,corriente,"67105,72",2023-03-15,Masculino
54315,Candelas,Aguirre,Viuda,55156418A,Etíope,1966-01-21,"Avenida de Nilda Hoz 97 Piso 8 , Málaga, 26364",27328,Asturias,668516402,gjara@example.net,True,Profesional de la salud y la higiene laboral y ambiental,2683,ES4815859771901648990129,corriente,"44463,71",2018-10-25,Femenino
54316,Corona,Larrañaga,Casada,25876629L,Burkinesa,1950-12-12,"Pasaje de Amancio Esteve 38 Apt. 42 , Castellón, 28205",26660,Cantabria,734576249,juan-carlos73@example.org,True,Juez,"5945,79",ES0505775224138109173241,corriente,"63848,4",2025-07-06,Femenino
54317,Fabio,Nadal,Viudo,31096880Y,Moldava,1945-08-24,"Ronda Albino Cabezas 97 Apt. 59 , La Coruña, 21304",38269,Cáceres,669262024,concharaya@example.net,False,Dibujante técnico,"2542,25",ES7573220414350901848324,corriente,"66606,6",2024-02-18,Masculino
54318,Candelaria,Figuerola,Casada,81472793P,Monegasca,2002-12-07,"C. Geraldo Dominguez 3, Sevilla, 36401",31538,Ourense,713200496,cristiancabo@example.org,True,Agente de seguros,"2212,17",ES7070808555025045852722,corriente,"52904,14",2019-01-02,Femenino
54319,Chita,Molins,Divorciada,19558664Q,Letona,1973-08-28,"Pasadizo de Daniel Múñiz 59, Jaén, 14138",35668,Ciudad,745804856,salvamartina@example.org,False,Lavador de ventanas,"5185,77",ES5894289141774652241722,corriente,"27321,17",2023-11-11,Femenino
54320,Nacio,Sevilla,Soltero,74018360J,Noruega,1986-10-26,"Pasadizo de Eligia Luz 1 Apt. 15 , Jaén, 21802",17659,Huesca,663909789,opascual@example.net,True,Platero,"5225,78",ES9943294800718755961314,corriente,"5931,34",2021-01-08,Masculino
54321,Jose Miguel,Morata,Divorciado,31413803N,Nicaragüense,1946-09-23,"Acceso de Fidel Fonseca 31 Piso 9 , La Rioja, 02734",25450,Valladolid,794671583,lariza@example.com,True,Conductor de taxis,"6126,55",ES0889595390385302027169,corriente,"93461,96",2023-09-05,Masculino
54322,Anselmo,Cañellas,Viudo,88566446R,Catarí,1968-02-21,"Camino Merche Amador 76, Alicante, 41518",21472,Valladolid,611936444,solmora@example.net,True,Maestro preescolar,"2974,93",ES2721421078965234567617,corriente,"95250,16",2021-11-09,Masculino
54323,Jordi,Huerta,Casado,85410731R,Argelina,1959-07-27,"Acceso Mirta Bustos 984, Ávila, 20836",51082,Cáceres,641260529,uarnau@example.net,True,Practicante y asistente médico,"7449,09",ES4816934180826524265813,corriente,"23406,56",2023-11-24,Masculino
54324,Caridad,Salcedo,Divorciada,54300538E,Bermudeña,1965-04-06,"Plaza Merche Castell 28, Almería, 27587",14945,Ávila,613759361,lorenzobrunilda@example.org,True,Bibliotecarios,"6978,98",ES7210463321938181352943,corriente,"13702,46",2022-02-28,Femenino
54325,Amarilis,Dueñas,Soltera,50402658K,Camerunesa,1945-04-08,"Camino de Pascual Muro 57 Piso 1 , Alicante, 28295",13062,Ávila,710736265,tormonadia@example.org,False,Vendedor de comidas al mostrador,"6624,61",ES6484902945041723834749,corriente,"95808,87",2023-03-12,Femenino
54326,Sonia,Larrea,Casada,71176971K,Canadiense,1964-08-24,"Plaza de Chuy Canals 73 Piso 5 , Albacete, 32259",39906,Asturias,647608966,marcelopinto@example.org,False,Astrónomos,"1865,31",ES1065200297252184673138,corriente,75413,2019-10-04,Femenino
54327,Maxi,Zaragoza,Divorciado,98125748C,Yemení,1954-06-13,"Cañada de María Luisa Alonso 940, Melilla, 18831",47130,Huelva,652618782,manuportillo@example.com,True,Detective,"4725,88",ES7245697279535094159780,corriente,"3657,46",2018-05-20,Masculino
54328,Cristina,Font,Divorciada,29943698K,Boliviana,2006-06-16,"C. Azeneth Olmo 738 Puerta 6 , Ceuta, 14041",09857,Murcia,667947655,fidela66@example.net,True,Ingeniero en telecomunicaciones,"1562,55",ES2247362405267908148514,corriente,"68162,86",2021-12-28,Femenino
54329,Basilio,Moya,Casado,97788129H,Gabonesa,1961-11-06,"Acceso Camilo Viña 318, Valencia, 20248",11055,La Rioja,712970764,bsegovia@example.net,False,Catador de alimentos y bebidas,"7638,72",ES2121035542027329441399,corriente,"40398,3",2020-01-11,Masculino
54330,Benita,Oliveras,Soltera,65609621M,Islandesa,2000-10-05,"Pasaje Aníbal Batalla 48, Sevilla, 07751",25549,Valladolid,678341936,vicenta20@example.org,True,Técnico en redes y sistemas de computadores,"2663,27",ES1580856465926909017623,corriente,"96856,89",2020-06-18,Femenino
54331,Purificación,Espejo,Casada,99063488G,Azerbaiyana,1987-08-25,"Cañada Cintia Riquelme 29, Granada, 31699",17387,Barcelona,745184314,ohuguet@example.net,True,Fontanero,"1362,12",ES4405847143424192501896,corriente,"66150,55",2021-03-28,Femenino
54332,Chita,Aguado,Soltera,54140275T,Luxemburguesa,1989-02-08,"Via de Ángela Frías 93 Apt. 81 , Valladolid, 46806",21974,Asturias,712507002,delfinaescribano@example.net,True,Patronista y cortador de tela,"2260,23",ES2085121828842578617657,corriente,"28916,77",2023-07-14,Femenino
54333,Dionisia,Blanes,Casada,75899109Y,Hondureña,1974-05-22,"Cañada Marisela Ballesteros 95 Puerta 3 , Alicante, 37718",25042,Segovia,682179435,mar52@example.com,True,Urbanistas e ingenieros de tránsito,"2975,17",ES9511537076170258728763,corriente,"69363,88",2024-03-15,Femenino
54334,Jennifer,Roig,Viuda,78063448E,Peruana,2005-09-29,"Cañada de Luisina Becerra 687, Granada, 26101",09380,Sevilla,642131683,qcorominas@example.org,False,Inspector de policía,"6330,19",ES0928880647508201360106,corriente,"70405,1",2022-05-10,Femenino
54335,Martina,Lerma,Divorciada,19402549W,Australiana,1967-01-24,"Vial Rómulo Olivera 54 Puerta 8 , Tarragona, 28392",22414,Palencia,607528363,lupita73@example.com,True,Consignatario,"6863,75",ES1106684757373113783733,corriente,"60749,84",2023-12-20,Femenino
54336,Aurelio,Borja,Divorciado,98907692X,Surcoreana,1999-03-03,"Acceso Juliana Mancebo 95, Santa Cruz de Tenerife, 42432",14843,Málaga,662805841,caparrosalbert@example.com,False,Auxiliar de maestro,"4639,83",ES3578566669012112182166,corriente,"57680,03",2025-03-11,Masculino
54337,Ruy,Castro,Viudo,59750338H,Gabonesa,2003-08-31,"Glorieta Urbano Arévalo 8 Piso 0 , Valladolid, 49118",08133,Asturias,790484277,sanmiguelteofila@example.com,True,Cocinero,"4024,42",ES6042638123419970041954,corriente,"16052,29",2019-09-16,Masculino
54338,Rosendo,Vallejo,Soltero,28566233A,Bosnia,1965-09-19,"Calle de Teófilo Vila 28, Ávila, 22157",46281,Soria,637384145,ferrerasnazaret@example.net,False,Profesional religioso,2034,ES1345934219094964690809,corriente,"71825,86",2023-12-06,Masculino
54339,Cruz,Sancho,Viuda,74679735T,Italiana,1957-04-10,"Acceso de Apolinar Redondo 32 Apt. 94 , Zamora, 40430",16343,Segovia,763479932,qromero@example.com,False,Peón de minas y canteras,"1649,36",ES2518334377215764722938,corriente,"31556,26",2022-01-28,Femenino
54340,María Jesús,Pinilla,Viuda,15935108H,Belga,1948-04-13,"Glorieta de Ofelia Olivares 39 Piso 1 , Pontevedra, 35574",35235,Granada,784774294,celestina05@example.com,True,Artista plástico,"7611,96",ES5166624791029174561946,corriente,"99987,17",2018-08-25,Femenino
54341,Segismundo,Cuervo,Casado,65697442N,Libia,1971-07-27,"Plaza de Baldomero Quintanilla 225, Pontevedra, 16338",39773,Cádiz,672832931,jacinto21@example.com,True,Guía de turismo,"1482,06",ES2434729753781398291282,corriente,"8662,71",2025-03-20,Masculino
54342,Abilio,Cadenas,Casado,53441435S,Bangladesí,1953-11-02,"Rambla de Purificación Carnero 914, Asturias, 27696",02739,Pontevedra,676433317,bastidamarta@example.com,False,Ensamblador de equipos electrónicos,"3864,39",ES1709038850796007232081,corriente,"11039,4",2022-09-02,Masculino
54343,Perlita,Santos,Casada,36729015Q,Etíope,1986-08-10,"Acceso de Nazaret Jiménez 85 Apt. 23 , Jaén, 25887",36238,Sevilla,779876533,franciscamoraleda@example.net,True,Cajero de banco,"2814,1",ES5134014882275883950048,corriente,"12197,53",2022-11-11,Femenino
54344,Lupita,Armas,Viuda,71181826T,Barbadense,1976-04-23,"Alameda Eva Cerro 12 Piso 6 , Las Palmas, 43595",27718,Badajoz,746554133,mdiaz@example.org,False,Minero,"7630,9",ES5160811482231967930317,corriente,"20654,07",2024-10-15,Femenino
54345,Elodia,Taboada,Soltera,19553762J,Senegalesa,1946-04-02,"Ronda Renato Bru 85, Almería, 48031",18158,Cádiz,621736495,gborras@example.org,False,Peón de explotaciones de cultivos mixtos y ganaderos,"4055,77",ES4605097685554801769738,corriente,"45990,75",2018-04-26,Femenino
54346,Jonatan,Amador,Divorciado,13606954Q,Armenia,1969-10-19,"C. de Ricardo Vizcaíno 99 Piso 8 , Barcelona, 31990",39534,Girona,620262529,begona76@example.org,False,Limpiador de fachadas,"2754,94",ES0651740041542273501523,corriente,"14409,34",2022-11-19,Masculino
54347,Bernarda,Laguna,Viuda,21835267X,Yemení,1946-06-21,"Urbanización Estefanía Correa 7 Apt. 24 , Albacete, 11146",07759,Burgos,633326979,estradaodalys@example.com,False,"Panaderos, pasteleros y confiteros","4305,92",ES8194869684864302757984,corriente,"14137,17",2019-05-16,Femenino
54348,Candela,Calatayud,Viuda,14238432Y,Luxemburguesa,1969-12-23,"Cuesta Toribio Tapia 65, Segovia, 48738",30415,Cáceres,742863300,jonatan91@example.com,False,Peletero,"4561,41",ES6443862670920456238378,corriente,"20915,36",2020-03-30,Femenino
54349,Nydia,Gutierrez,Casada,72950056J,Barbadense,1990-06-10,"Cañada de Sandalio Amador 99, Baleares, 34080",48149,Lleida,673304962,qrius@example.com,True,Instructor de autoescuela,"1703,54",ES4562544273997726619116,corriente,"75028,56",2018-10-19,Femenino
54350,Jafet,Batlle,Soltero,51652119F,Georgiana,1999-11-27,"Cuesta Herminio Porta 40, Santa Cruz de Tenerife, 21279",14499,Pontevedra,728433725,ksaenz@example.org,True,Profesional religioso,"6581,96",ES9333572791335413122556,corriente,"16512,89",2025-07-04,Masculino
54351,Tristán,Garmendia,Viudo,12401174B,Bangladesí,1952-03-19,"Ronda Américo Juan 62 Piso 3 , Santa Cruz de Tenerife, 50006",11993,Pontevedra,639303045,godoydesiderio@example.com,False,Instalador y reparador de líneas eléctricas,"6915,05",ES0540920141894262501155,corriente,"58880,47",2018-11-26,Masculino
54352,Ignacio,Jara,Casado,46755168D,Galesa,1982-07-20,"Plaza Rodrigo Guerra 4, Álava, 14223",20489,Vizcaya,752170630,gaston63@example.net,True,Jefe de pequeñas poblaciones,"6621,06",ES7462625258925325264470,corriente,"51618,35",2024-11-24,Masculino
54353,Urbano,Rozas,Soltero,90729580P,Serbia,1967-06-29,"Rambla de Simón Cámara 6, Ourense, 37483",21510,Zamora,607433842,bernardino10@example.net,False,Bailarín,"3618,44",ES7462340567311692593119,corriente,"3323,83",2019-03-15,Masculino
54354,Chema,Navas,Soltero,29460329C,Marroquí,1951-03-03,"Via Ricardo Lasa 31 Puerta 2 , León, 32922",14343,Palencia,614415153,maria-jesus31@example.com,True,Practicante y asistente médico,"3407,25",ES9123496306277652431350,corriente,"29051,07",2021-08-31,Masculino
54355,Juan Francisco,Ródenas,Divorciado,40066461R,Siria,1967-08-05,"Calle de Ángel Gallart 98 Puerta 0 , Zamora, 10829",19228,Teruel,622314351,fabiola08@example.net,True,Ingeniero químico,"5889,14",ES1777615860820541602178,corriente,"31203,38",2021-07-21,Masculino
54356,Tamara,Sedano,Viuda,56920925L,Keniata,1962-03-28,"Rambla de Loreto Llamas 97 Apt. 95 , Cuenca, 48306",23194,Lugo,639143360,octaviopatino@example.org,True,Parquetero y colocador de suelos,"4422,45",ES7177122867633237891697,corriente,"46536,02",2025-04-30,Femenino
54357,Maximiliano,Alberdi,Divorciado,92194961J,Lituana,2000-10-22,"Avenida Magdalena Sureda 358, Palencia, 26245",03202,Palencia,739123212,obdulia00@example.net,True,Techador,"4974,66",ES1109475834804727361999,corriente,"1920,64",2023-09-11,Masculino
54358,Anna,Valderrama,Divorciada,68871960R,Haitiana,1958-03-10,"Pasaje Leopoldo Casal 9 Puerta 9 , Cantabria, 03922",29014,Navarra,725090288,daniel03@example.com,True,Mampostero,"5096,56",ES3916999367734860931924,corriente,"25159,16",2023-06-15,Femenino
54359,Gonzalo,Tolosa,Viudo,98317734W,Rusa,1990-06-28,"Cuesta de Gerónimo Riera 42 Piso 7 , Barcelona, 51160",49158,Girona,752729821,angelita51@example.org,False,Suboficial de las fuerzas armadas,"1388,4",ES7825173777961822285312,corriente,"47011,91",2021-03-17,Masculino
54360,Eliana,Herranz,Soltera,90693276K,Noruega,1970-11-08,"Plaza de Miguel Ángel Santos 11, Albacete, 50664",42841,Burgos,634039396,mar15@example.org,True,Inspector de policía,"2522,77",ES0338426433340335378836,corriente,"31088,13",2024-08-07,Femenino
54361,Esther,Quero,Divorciada,26240451G,Bahameña,1947-01-17,"Rambla Urbano Moreno 71 Piso 6 , Barcelona, 42036",17963,Cáceres,757993833,correamarco@example.com,False,Colchonero,"6948,45",ES0251759202123861525965,corriente,"71491,61",2023-02-26,Femenino
54362,Ofelia,Francisco,Casada,13606553Y,Indonesia,1960-04-17,"Rambla Adelina Martinez 53, Madrid, 09502",43336,Huelva,704549671,ferreromar@example.org,False,Mecánico-montador de instalaciones de refrigeración y climatización,"2783,77",ES9790989861455163096677,corriente,"8948,11",2020-03-26,Femenino
54363,Alejandra,Bernat,Divorciada,88924141T,Luxemburguesa,2001-05-06,"Urbanización de Samanta Parejo 5, Vizcaya, 30294",07208,Navarra,654400884,ddonaire@example.com,False,Ingeniero químico,"5041,2",ES4568838800967727109443,corriente,"69949,67",2021-03-20,Femenino
54364,Paula,Herranz,Soltera,87217710P,Bosnia,1956-01-06,"Camino de Julián Abascal 67 Puerta 1 , Murcia, 50479",35757,Álava,702530416,lupe16@example.com,False,Artista plástico,"2885,87",ES8391555610135779211689,corriente,"13884,07",2024-06-24,Femenino
54365,Olimpia,Amigó,Casada,31442375H,Jordana,2005-03-26,"C. de Teodora Moreno 40 Puerta 8 , Barcelona, 28604",05561,Madrid,615887298,viniciogallego@example.org,False,Camarero de mesa,"7321,69",ES0714564844463023027027,corriente,"26783,07",2022-10-11,Femenino
54366,Herminia,Vilaplana,Soltera,78119682K,Bangladesí,1954-01-15,"Plaza Manuel Doménech 61, Zaragoza, 16392",14759,Madrid,737627974,angelinorivero@example.com,False,Policías,"5693,8",ES4992867252391515826002,corriente,"25822,73",2018-04-20,Femenino
54367,Florinda,Ortuño,Viuda,13143046H,Bielorrusa,1997-08-09,"Alameda Morena Falcón 758, Murcia, 45366",45535,Ciudad,718315660,ignacioquesada@example.net,True,Programador de aplicaciones,"1237,06",ES3857221956663431037748,corriente,"86669,52",2020-05-23,Femenino
54368,Ambrosio,Llanos,Divorciado,86864461Q,Puertorriqueña,1987-05-26,"C. Camilo Cerezo 673 Piso 2 , Cantabria, 07660",30271,Huesca,682500857,estela71@example.com,False,Profesional de la publicidad y la comercialización,"1463,98",ES2365924781693470611647,corriente,"81420,74",2023-09-19,Masculino
54369,Josefa,Bolaños,Soltera,13416449C,Francesa,1962-05-24,"Camino Venceslás Real 2 Piso 7 , Albacete, 03635",35530,Cuenca,679631319,ildefonso70@example.net,False,Empleado de agencia de viajes,4459,ES7930813615794894420873,corriente,"43687,9",2024-08-29,Femenino
54370,Azahar,Valcárcel,Viuda,95559490X,Sueca,1965-11-03,"Paseo de Melania Bello 568, Madrid, 24405",31492,Cáceres,680304728,jose-ignacio93@example.net,True,Oficial de cubierta,"6156,66",ES4427684800771961290008,corriente,"56218,63",2024-10-10,Femenino
